inst_id,inst_name,inst_url,databrary_url,n_auth_invest,daa,lat,lon
4531,Texas State University,https://www.txstate.edu/,https://nyu.databrary.org/party/4531,2,TRUE,29.888411,-97.938351
4536,Wingate University,https://www.wingate.edu/,https://nyu.databrary.org/party/4536,3,TRUE,34.9858972,-80.4430557
4551,Trinity University,https://new.trinity.edu/,https://nyu.databrary.org/party/4551,1,TRUE,29.4618396,-98.4833121
4562,Hunter New England Health,http://www.hnehealth.nsw.gov.au/,https://nyu.databrary.org/party/4562,1,TRUE,42.1017374,-72.5909404
4570,Federal University of Paraiba,http://www.ufpb.br/,https://nyu.databrary.org/party/4570,1,TRUE,-7.1377579,-34.8458995
4608,"College at Brockport, SUNY",https://www.brockport.edu/,https://nyu.databrary.org/party/4608,1,TRUE,43.210018,-77.9507327
4625,Politehnica University of Bucharest,https://upb.ro/en/,https://nyu.databrary.org/party/4625,1,TRUE,44.4386064,26.0494925
4631,University of Campania Luigi Vanvitelli,http://www.unicampania.it/,https://nyu.databrary.org/party/4631,1,TRUE,41.0667114,14.3305346
4659,University of Kentucky,http://www.uky.edu/,https://nyu.databrary.org/party/4659,3,TRUE,38.0306511,-84.5039697
4681,Amsterdam University College,http://www.auc.nl/,https://nyu.databrary.org/party/4681,1,TRUE,52.3549395,4.9511709
4684,Hampshire College,https://www.hampshire.edu/,https://nyu.databrary.org/party/4684,1,TRUE,42.3256097,-72.5312799
4709,Reed College,https://www.reed.edu/,https://nyu.databrary.org/party/4709,1,TRUE,45.4810848,-122.6308086
4710,Emirates College for Advanced Education,http://www.ecae.ac.ae/,https://nyu.databrary.org/party/4710,1,TRUE,24.420397,54.5964621
4734,Yeshiva University,https://www.yu.edu/,https://nyu.databrary.org/party/4734,1,TRUE,43.7697024,-79.4675413
4735,University of Oslo,https://www.uio.no/,https://nyu.databrary.org/party/4735,1,TRUE,59.9399586,10.7217496
4761,University of Alabama,https://www.ua.edu/,https://nyu.databrary.org/party/4761,2,TRUE,33.2140233,-87.5391418
4768,Illinois State University,https://illinoisstate.edu/,https://nyu.databrary.org/party/4768,3,TRUE,40.5120479,-88.9931683
4803,Central Michigan University,https://www.cmich.edu,https://nyu.databrary.org/party/4803,1,TRUE,43.5819086,-84.7756364
4808,University College London,https://www.ucl.ac.uk/,https://nyu.databrary.org/party/4808,1,TRUE,51.5245592,-0.1340401
4831,Ben-Gurion University of the Negev,http://in.bgu.ac.il/en,https://nyu.databrary.org/party/4831,2,TRUE,31.262218,34.801461
4890,Australian National University,http://www.anu.edu.au/,https://nyu.databrary.org/party/4890,1,TRUE,-35.2776999,149.118527
4891,Okayama University,http://www.okayama-u.ac.jp/index_e.html,https://nyu.databrary.org/party/4891,1,TRUE,34.687057,133.9222083
4896,Denison University,https://denison.edu/,https://nyu.databrary.org/party/4896,2,TRUE,40.0734008,-82.5229048
4897,Missouri State University,https://www.missouristate.edu/,https://nyu.databrary.org/party/4897,1,TRUE,37.2005546,-93.2806806
4920,Saint Vincent College,http://www.stvincent.edu/,https://nyu.databrary.org/party/4920,1,TRUE,40.2989057,-79.3994929
4932,Truman State University,https://www.truman.edu/,https://nyu.databrary.org/party/4932,1,TRUE,40.1831629,-92.5809621
4940,Bradley University,https://www.bradley.edu/,https://nyu.databrary.org/party/4940,2,TRUE,40.6977743,-89.6153484
4953,Dickinson College,https://www.dickinson.edu/,https://nyu.databrary.org/party/4953,1,TRUE,40.2027462,-77.2008334
4961,Duke Kunshan University,https://dukekunshan.edu.cn/en,https://nyu.databrary.org/party/4961,1,TRUE,31.415978,120.9014167
4965,Anna Maria College,https://www.annamaria.edu/,https://nyu.databrary.org/party/4965,1,TRUE,42.3292694,-71.9207763
4968,Misericordia University,https://www.misericordia.edu,https://nyu.databrary.org/party/4968,1,TRUE,41.345197,-75.9707268
4987,Carthage College,https://www.carthage.edu/,https://nyu.databrary.org/party/4987,2,TRUE,42.6221706,-87.8220368
4990,Augsburg University,http://www.augsburg.edu/,https://nyu.databrary.org/party/4990,1,TRUE,44.9659238,-93.240684
4993,Strategic Education Research Partnership (SERP) Institute,https://serpinstitute.org/,https://nyu.databrary.org/party/4993,1,TRUE,38.9039725,-77.0405507
4997,Georgia College & State University,http://www.gcsu.edu/,https://nyu.databrary.org/party/4997,1,TRUE,33.0804485,-83.2319298
5022,Indiana Wesleyan University,https://www.indwes.edu/,https://nyu.databrary.org/party/5022,2,TRUE,40.5169946,-85.6626462
5042,Loyola University Maryland,https://www.loyola.edu/,https://nyu.databrary.org/party/5042,1,TRUE,39.3463882,-76.6210078
5069,University of Brest,https://www.univ-brest.fr/GB,https://nyu.databrary.org/party/5069,1,TRUE,48.3980356,-4.5076415
5070,"University of Wisconsin, Stout",https://www.uwstout.edu/,https://nyu.databrary.org/party/5070,1,TRUE,44.8716186,-91.9267041
5086,Central New Mexico College,https://www.cnm.edu/,https://nyu.databrary.org/party/5086,1,TRUE,35.0713551,-106.6289378
5101,Spokane Community College,http://scc.spokane.edu/,https://nyu.databrary.org/party/5101,1,TRUE,47.6745591,-117.3596741
5102,The University of Edinburgh,https://www.ed.ac.uk/home,https://nyu.databrary.org/party/5102,3,TRUE,55.9445158,-3.1892413
5103,Union College,https://www.union.edu/,https://nyu.databrary.org/party/5103,1,TRUE,42.8177125,-73.9295987
5129,Colombian School of Engineering Julio Garavito,https://www.escuelaing.edu.co/es/,https://nyu.databrary.org/party/5129,1,TRUE,4.7827153,-74.0426112
5156,"University of Wisconsin, Parkside",https://www.uwp.edu/,https://nyu.databrary.org/party/5156,1,TRUE,42.6450059,-87.851741
5159,Longwood University,http://www.longwood.edu/,https://nyu.databrary.org/party/5159,1,TRUE,37.2971798,-78.3961973
5175,Florida Atlantic University,https://www.fau.edu/,https://nyu.databrary.org/party/5175,2,TRUE,26.3749876,-80.1010633
5176,Drew University,https://www.drew.edu/,https://nyu.databrary.org/party/5176,1,TRUE,40.7607334,-74.4273592
5208,Sidra Medicine,https://www.sidra.org/,https://nyu.databrary.org/party/5208,1,TRUE,40.707382,-73.698131
5211,"Pablo de Olavide University, Seville",https://www.upo.es,https://nyu.databrary.org/party/5211,1,TRUE,37.3552405,-5.9374041
5235,College of Southern Nevada,https://www.csn.edu/,https://nyu.databrary.org/party/5235,0,TRUE,36.0081705,-114.9653903
5236,James Madison University,https://www.jmu.edu/,https://nyu.databrary.org/party/5236,1,TRUE,38.435092,-78.8697548
5237,PES University,http://pesitsouth.pes.edu/,https://nyu.databrary.org/party/5237,1,TRUE,12.93538,77.5358251
5257,Maryville University,https://www.maryville.edu/,https://nyu.databrary.org/party/5257,1,TRUE,38.6449452,-90.5045728
5258,University of Baltimore,http://www.ubalt.edu,https://nyu.databrary.org/party/5258,1,TRUE,39.3059125,-76.6174634
5262,University of Nottingham,https://www.nottingham.ac.uk/,https://nyu.databrary.org/party/5262,2,TRUE,52.9397827,-1.1929996
5269,University of Mississippi,https://olemiss.edu/,https://nyu.databrary.org/party/5269,2,TRUE,34.3647349,-89.5383818
5274,University of Zurich,http://www.uzh.ch/en.html,https://nyu.databrary.org/party/5274,3,TRUE,47.3743221,8.5509812
5280,Utah State University,https://www.usu.edu/,https://nyu.databrary.org/party/5280,1,TRUE,41.745161,-111.8097425
5286,"Indiana University, South Bend",https://www.iusb.edu/,https://nyu.databrary.org/party/5286,1,TRUE,41.6622956,-86.2197183
5297,Mercer University,https://www.mercer.edu/,https://nyu.databrary.org/party/5297,1,TRUE,33.8729073,-84.2631681
5300,MedStar Health Research Institute,https://www.medstarhealth.org/mhri/,https://nyu.databrary.org/party/5300,0,TRUE,38.969569,-76.953156
5315,Saint Joseph's University,https://www.sju.edu/,https://nyu.databrary.org/party/5315,1,TRUE,39.9946832,-75.2416405
5327,Viterbo University,https://www4.viterbo.edu/,https://nyu.databrary.org/party/5327,0,TRUE,43.8021218,-91.2451143
5331,Drexel University,https://drexel.edu/,https://nyu.databrary.org/party/5331,1,TRUE,39.9566127,-75.1899441
5359,Columbus State University,https://www.columbusstate.edu/,https://nyu.databrary.org/party/5359,1,TRUE,32.5026472,-84.9404306
5393,Methodist University,http://www.methodist.edu/,https://nyu.databrary.org/party/5393,1,TRUE,35.1357662,-90.0195296
5398,High Point University,http://www.highpoint.edu/,https://nyu.databrary.org/party/5398,1,TRUE,35.9721829,-79.99517
5399,Brevard College,https://brevard.edu/,https://nyu.databrary.org/party/5399,1,TRUE,35.2367409,-82.7294959
5401,King's College London,https://www.kcl.ac.uk/,https://nyu.databrary.org/party/5401,1,TRUE,51.5114864,-0.115997
5402,University of Granada,https://www.ugr.es/,https://nyu.databrary.org/party/5402,1,TRUE,37.183816,-3.6007101
5407,Texas Tech University,https://www.ttu.edu/,https://nyu.databrary.org/party/5407,2,TRUE,33.5842591,-101.8782822
5408,Pacific Lutheran University,https://www.plu.edu/,https://nyu.databrary.org/party/5408,1,TRUE,47.1451931,-122.4436669
5410,Federal University of Santa Catarina,https://ufsc.br/,https://nyu.databrary.org/party/5410,1,TRUE,-27.5999666,-48.5194152
5417,Muppets University,NA,https://nyu.databrary.org/party/5417,0,FALSE,NA,NA
5420,Massachusetts General Hospital,https://www.massgeneral.org/,https://nyu.databrary.org/party/5420,1,TRUE,42.3626109,-71.067566
5423,California Institute of Integral Studies,https://www.ciis.edu/,https://nyu.databrary.org/party/5423,1,TRUE,37.7746792,-122.4164229
5458,"University of Missouri, Columbia",https://missouri.edu/,https://nyu.databrary.org/party/5458,0,TRUE,38.9403808,-92.3277375
5468,Keimyung University,http://www.kmu.ac.kr/english/,https://nyu.databrary.org/party/5468,1,TRUE,35.8534841,128.4799488
5469,SRI International,https://www.sri.com/,https://nyu.databrary.org/party/5469,2,TRUE,38.894563,-77.070168
5535,University of Newcastle,https://www.newcastle.edu.au/,https://nyu.databrary.org/party/5535,2,TRUE,42.5121517,-92.4646469
5540,SickKids,https://www.sickkids.ca/,https://nyu.databrary.org/party/5540,1,TRUE,43.6573229,-79.3873039
5543,Keil University,https://www.uni-kiel.de/en/,https://nyu.databrary.org/party/5543,1,TRUE,54.3460549,10.1147022
5544,Pamukkale University,http://www.pau.edu.tr/pau/en,https://nyu.databrary.org/party/5544,1,TRUE,37.7381573,29.1039378
5550,Portland State University,https://www.pdx.edu/,https://nyu.databrary.org/party/5550,1,TRUE,45.5111471,-122.6834235
5562,New University of Lisbon,https://www.unl.pt/en,https://nyu.databrary.org/party/5562,0,TRUE,38.7337239,-9.1606714
5571,University Health Network,https://www.uhn.ca/TorontoRehab/,https://nyu.databrary.org/party/5571,2,TRUE,43.6598777,-79.3876181
5578,Muhlenberg College,https://www.muhlenberg.edu/,https://nyu.databrary.org/party/5578,1,TRUE,40.597544,-75.5101316
5582,Dominican College,https://www.dc.edu/,https://nyu.databrary.org/party/5582,1,TRUE,41.0471959,-73.9505947
5586,Dalton State College,https://www.daltonstate.edu/,https://nyu.databrary.org/party/5586,1,TRUE,34.7734119,-85.003057
5588,Spring Hill College,https://www.shc.edu/,https://nyu.databrary.org/party/5588,1,TRUE,30.6919256,-88.1357344
5589,Spelman College,http://www.spelman.edu/,https://nyu.databrary.org/party/5589,1,TRUE,33.7451953,-84.4114375
5595,"University of Massachusetts, Dartmouth",https://www.umassd.edu/,https://nyu.databrary.org/party/5595,1,TRUE,41.62816,-71.0046292
5672,SUNY College at Old Westbury,https://www.oldwestbury.edu/,https://nyu.databrary.org/party/5672,1,TRUE,40.7993025,-73.5739715
5673,Middle Tennessee State University,https://www.mtsu.edu/,https://nyu.databrary.org/party/5673,1,TRUE,35.8486105,-86.3648813
5674,"Osaka City University, Graduate School of Medicine",http://www.med.osaka-u.ac.jp/eng/,https://nyu.databrary.org/party/5674,1,TRUE,34.5906472,135.5050869
5703,"Ohio State University, Lima",https://lima.osu.edu/,https://nyu.databrary.org/party/5703,1,TRUE,40.7372754,-84.0283463
5705,"Pennsylvania State University, Worthington-Scranton",https://scranton.psu.edu/,https://nyu.databrary.org/party/5705,0,TRUE,41.4402189,-75.6204728
5706,"Pennsylvania State University, Brandywine",https://brandywine.psu.edu/,https://nyu.databrary.org/party/5706,3,TRUE,39.9263837,-75.4470628
5707,"Pennsylvania State University, Applied Research Laboratory",https://arl.psu.edu/,https://nyu.databrary.org/party/5707,1,TRUE,40.7929105,-77.866039
5708,"Pennsylvania State University, Abington",https://abington.psu.edu/,https://nyu.databrary.org/party/5708,1,TRUE,40.1152664,-75.1106259
5711,Kwantlen Polytechnic University,https://www.kpu.ca/,https://nyu.databrary.org/party/5711,2,TRUE,49.1326553,-122.8714821
5720,Assumption College,https://www.assumption.edu/,https://nyu.databrary.org/party/5720,1,TRUE,42.2927383,-71.8289664
5722,Haverford College,https://www.haverford.edu/,https://nyu.databrary.org/party/5722,1,TRUE,40.0093242,-75.3076619
5731,MGH Institute of Health Professions,https://www.mghihp.edu/,https://nyu.databrary.org/party/5731,1,TRUE,42.374754,-71.054238
5734,Carroll University,https://www.carrollu.edu/,https://nyu.databrary.org/party/5734,1,TRUE,43.0043632,-88.2284088
5737,The University of Sydney,http://sydney.edu.au/,https://nyu.databrary.org/party/5737,3,TRUE,-33.888584,151.1873473
5763,Robert Bosch Hospital,https://www.rbk.de/,https://nyu.databrary.org/party/5763,1,TRUE,48.8147672,9.1872014
5764,Western Oregon University,https://www.wou.edu/,https://nyu.databrary.org/party/5764,1,TRUE,44.8536352,-123.238847
5774,University of Kent,https://www.kent.ac.uk/,https://nyu.databrary.org/party/5774,2,TRUE,51.2984669,1.0709944
5775,"University of North Carolina, Charlotte",https://www.uncc.edu/,https://nyu.databrary.org/party/5775,1,TRUE,35.3070929,-80.735164
5787,Presbyterian College,https://www.presby.edu/,https://nyu.databrary.org/party/5787,1,TRUE,34.465182,-81.877559
5788,"University of Colorado, Denver",http://www.ucdenver.edu/,https://nyu.databrary.org/party/5788,1,TRUE,39.7463596,-105.002342
5829,Marywood University,http://www.marywood.edu/,https://nyu.databrary.org/party/5829,1,TRUE,41.4351319,-75.6324234
5848,Rowan University,https://www.rowan.edu/,https://nyu.databrary.org/party/5848,1,TRUE,39.7089194,-75.1182734
5852,The Hebrew University of Jerusalem,https://new.huji.ac.il/en,https://nyu.databrary.org/party/5852,1,TRUE,31.7945578,35.2414009
5855,Emerson College,https://www.emerson.edu/,https://nyu.databrary.org/party/5855,1,TRUE,42.3521877,-71.0656359
5924,Tilburg University,https://www.tilburguniversity.edu/,https://nyu.databrary.org/party/5924,1,TRUE,51.5639249,5.0434446
5972,University of Plymouth,https://www.plymouth.ac.uk,https://nyu.databrary.org/party/5972,2,TRUE,50.3761866,-4.1394919
6027,Augustana College,https://www.augustana.edu/,https://nyu.databrary.org/party/6027,1,TRUE,41.5030042,-90.5513921
6065,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,https://nyu.databrary.org/party/6065,0,FALSE,52.2713446,8.0442268
6066,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,https://nyu.databrary.org/party/6066,1,TRUE,52.2713446,8.0442268
6142,Brock University,https://brocku.ca/,https://nyu.databrary.org/party/6142,4,TRUE,43.1175731,-79.2476925
6149,University of North Texas,https://www.unt.edu/,https://nyu.databrary.org/party/6149,2,TRUE,33.207488,-97.1525862
6165,"Rutgers University, Camden",https://www.camden.rutgers.edu/,https://nyu.databrary.org/party/6165,1,TRUE,39.9475395,-75.1232038
6166,University of Pecs,https://international.pte.hu/,https://nyu.databrary.org/party/6166,1,TRUE,46.0741828,18.237722
6179,Meritorious Autonomous University of Puebla,https://www.buap.mx/,https://nyu.databrary.org/party/6179,1,TRUE,19.0386715,-98.2147555
6190,Karolinska Institute,https://ki.se/en,https://nyu.databrary.org/party/6190,1,TRUE,59.3481484,18.0236579
6202,Saint Anselm College,https://www.anselm.edu/,https://nyu.databrary.org/party/6202,1,TRUE,42.9837988,-71.507218
6211,Chapman University,https://www.chapman.edu/index.aspx,https://nyu.databrary.org/party/6211,2,TRUE,33.7931305,-117.8521395
6238,Bielefeld University,https://www.uni-bielefeld.de/(en)/,https://nyu.databrary.org/party/6238,1,TRUE,52.0367238,8.4952413
6280,"University of Colorado, Colorado Springs",https://www.uccs.edu/,https://nyu.databrary.org/party/6280,1,TRUE,38.8965518,-104.8048874
6290,Baylor University,https://www.baylor.edu/,https://nyu.databrary.org/party/6290,2,TRUE,31.5488923,-97.1130573
6291,South China University of Technology,https://www.scut.edu.cn/en/,https://nyu.databrary.org/party/6291,1,TRUE,23.151326,113.344683
6318,Belmont University,http://www.belmont.edu/,https://nyu.databrary.org/party/6318,1,TRUE,36.1329081,-86.7941702
6341,Queen Mary University of London,https://www.qmul.ac.uk/,https://nyu.databrary.org/party/6341,1,TRUE,51.5240671,-0.0403745
6395,"University of Louisiana, Monroe",https://www.ulm.edu/,https://nyu.databrary.org/party/6395,1,TRUE,32.5267122,-92.0731791
6492,Elon University,https://www.elon.edu/,https://nyu.databrary.org/party/6492,1,TRUE,36.1026877,-79.5023313
6540,University of Zaragoza,http://www.unizar.es/,https://nyu.databrary.org/party/6540,1,TRUE,41.6420639,-0.9015065
6553,Tel Aviv University,https://english.tau.ac.il/,https://nyu.databrary.org/party/6553,2,TRUE,32.1133141,34.8043877
6679,Birmingham-Southern College,https://www.bsc.edu/index.html,https://nyu.databrary.org/party/6679,1,TRUE,33.5159411,-86.8510103
6740,"University of Applied Sciences, Potsdam",https://www.potsdam.de/node/276355,https://nyu.databrary.org/party/6740,1,TRUE,52.412616,13.0508167
6750,Western University,https://www.uwo.ca/,https://nyu.databrary.org/party/6750,3,TRUE,43.0095971,-81.2737336
6760,Amrita Vishwa Vidyapeetham,https://www.amrita.edu/,https://nyu.databrary.org/party/6760,1,TRUE,10.9026791,76.9006279
6801,"Indiana University, Purdue University Indianapolis",https://www.iupui.edu/,https://nyu.databrary.org/party/6801,1,TRUE,39.7743174,-86.1764194
6822,National School of Engineers of Carthage (ENICarthage),http://www.enicarthage.rnu.tn/,https://nyu.databrary.org/party/6822,1,TRUE,36.851767,10.2111483
6861,University of Milano-Bicocca,https://www.unimib.it/,https://nyu.databrary.org/party/6861,1,TRUE,45.5184464,9.2131057
6865,Athens State University,https://www.athens.edu/,https://nyu.databrary.org/party/6865,1,TRUE,34.8055801,-86.9645309
6934,"Borough of Manhattan Community College, CUNY",https://www.bmcc.cuny.edu/,https://nyu.databrary.org/party/6934,1,TRUE,40.7188813,-74.0117595
6945,Avila University,https://www.avila.edu/,https://nyu.databrary.org/party/6945,1,TRUE,38.9123643,-94.5914699
6946,Kyoto University,http://www.kyoto-u.ac.jp/en,https://nyu.databrary.org/party/6946,1,TRUE,35.0262444,135.7808218
6952,University of Bologna,https://www.unibo.it/it,https://nyu.databrary.org/party/6952,1,TRUE,44.4962318,11.354157
6959,Taif University,https://www.tu.edu.sa/En/,https://nyu.databrary.org/party/6959,1,TRUE,21.4327735,40.491909
6969,University of Strathclyde,https://www.strath.ac.uk/,https://nyu.databrary.org/party/6969,1,TRUE,55.862111,-4.2423927
7054,Mount Holyoke College,https://www.mtholyoke.edu/,https://nyu.databrary.org/party/7054,1,TRUE,42.2553615,-72.5722406
7059,American University,https://www.american.edu/,https://nyu.databrary.org/party/7059,1,TRUE,38.9374948,-77.0888029
7061,University of Antwerp,https://www.uantwerpen.be/en/,https://nyu.databrary.org/party/7061,1,TRUE,51.2228097,4.4102318
7062,Auburn University,https://www.auburn.edu/,https://nyu.databrary.org/party/7062,1,TRUE,32.5933574,-85.4951663
7068,"University of Nebraska, Omaha",https://www.unomaha.edu/,https://nyu.databrary.org/party/7068,1,TRUE,41.2580268,-96.010696
7087,Iowa State University,https://www.iastate.edu/,https://nyu.databrary.org/party/7087,1,TRUE,42.0266573,-93.6464516
7089,"University of Maryland, Baltimore County",https://www.umbc.edu/,https://nyu.databrary.org/party/7089,2,TRUE,39.2556759,-76.7109674
7108,Ohio Dominican University,https://www.ohiodominican.edu/,https://nyu.databrary.org/party/7108,1,TRUE,39.9922327,-82.9416089
7121,"Queen's University, Belfast",https://www.qub.ac.uk/,https://nyu.databrary.org/party/7121,1,TRUE,54.5844087,-5.9340493
7143,Open University,http://www.open.ac.uk/,https://nyu.databrary.org/party/7143,1,TRUE,52.0252055,-0.7090258
7144,St. Olaf College,https://wp.stolaf.edu/,https://nyu.databrary.org/party/7144,1,TRUE,44.4616634,-93.1826784
7158,University of Montreal,https://www.umontreal.ca/en/,https://nyu.databrary.org/party/7158,1,TRUE,45.5056156,-73.6137592
7197,Anglia Ruskin University,https://aru.ac.uk/,https://nyu.databrary.org/party/7197,1,TRUE,52.2032672,0.1345112
7199,Arctic University of Norway,https://en.uit.no/startsida,https://nyu.databrary.org/party/7199,1,TRUE,69.6798027,18.9712161
7356,National Taiwan University,https://www.ntu.edu.tw/english/,https://nyu.databrary.org/party/7356,1,TRUE,25.0173405,121.5397518
7357,University of Chester,https://www1.chester.ac.uk/,https://nyu.databrary.org/party/7357,1,TRUE,53.2002705,-2.8991292
7371,University of Girona,https://www.udg.edu/en/,https://nyu.databrary.org/party/7371,1,TRUE,41.9857028,2.8272011
7373,National Institute for Basic Biology,https://www.nibb.ac.jp/en/,https://nyu.databrary.org/party/7373,1,TRUE,34.9494383,137.1651934
7378,Palo Alto University,https://www.paloaltou.edu/,https://nyu.databrary.org/party/7378,1,TRUE,37.382454,-122.1874271
7387,Jissen Women's University,https://www.jissen.ac.jp/en/,https://nyu.databrary.org/party/7387,1,TRUE,35.6716143,139.3897934
7390,University of Texas at Tyler,https://www.uttyler.edu/,https://nyu.databrary.org/party/7390,1,TRUE,32.315745,-95.254231
7421,Kingston University London,http://www.kingston.ac.uk/,https://nyu.databrary.org/party/7421,1,TRUE,51.4032431,-0.3034882
7428,MEF University,https://www.mef.edu.tr/en,https://nyu.databrary.org/party/7428,1,TRUE,41.1088445,29.0085964
7595,American University of Beirut,https://www.aub.edu.lb/,https://nyu.databrary.org/party/7595,1,TRUE,33.9008359,35.480744
7600,Bar-Ilan University,https://www1.biu.ac.il/indexE.php,https://nyu.databrary.org/party/7600,1,TRUE,32.0691989,34.8430876
7601,East China Normal University,http://english.ecnu.edu.cn/,https://nyu.databrary.org/party/7601,1,TRUE,31.227667,121.406829
7602,University of Tehran,https://ut.ac.ir/en,https://nyu.databrary.org/party/7602,1,TRUE,35.7022192,51.3957307
7615,"Brigham Young University, Idaho",https://www.byui.edu/,https://nyu.databrary.org/party/7615,1,TRUE,43.8144101,-111.783255
7642,"University of Nevada, Reno",https://www.unr.edu/,https://nyu.databrary.org/party/7642,1,TRUE,39.5453298,-119.8161541
7646,Sri Lanka Institute of Information Technology,https://www.sliit.lk/,https://nyu.databrary.org/party/7646,1,TRUE,6.9146775,79.9729445
7649,Clarkson University,https://www.clarkson.edu/,https://nyu.databrary.org/party/7649,1,TRUE,44.6636819,-74.9977112
7654,University of Manchester,https://www.manchester.ac.uk/,https://nyu.databrary.org/party/7654,2,TRUE,53.4668498,-2.2338837
7658,Brunel University London,https://www.brunel.ac.uk/,https://nyu.databrary.org/party/7658,2,TRUE,51.5324044,-0.4729931
7660,Pontifical Catholic University of Rio de Janeiro,http://www.puc-rio.br/english/,https://nyu.databrary.org/party/7660,1,TRUE,-22.9795428,-43.2329454
7673,Worcester State University,https://www.worcester.edu/,https://nyu.databrary.org/party/7673,1,TRUE,42.2678189,-71.8441214
7674,"University of Applied Sciences, Jena",https://www.eah-jena.de/de-de,https://nyu.databrary.org/party/7674,1,TRUE,50.91829,11.56868
7692,Wofford College,https://www.wofford.edu/,https://nyu.databrary.org/party/7692,1,TRUE,34.9611666,-81.934566
7723,University of Northern Colorado,https://www.unco.edu/,https://nyu.databrary.org/party/7723,1,TRUE,40.4032798,-104.7002313
7734,Leiden University Medical Center,https://www.lumc.nl/,https://nyu.databrary.org/party/7734,1,TRUE,52.1660315,4.4785036
7799,Wheaton College,https://www.wheaton.edu/,https://nyu.databrary.org/party/7799,1,TRUE,41.86833,-88.099622
7811,Weber State University,https://www.weber.edu/,https://nyu.databrary.org/party/7811,1,TRUE,41.1916133,-111.9440945
7812,California Lutheran University,https://www.callutheran.edu/,https://nyu.databrary.org/party/7812,1,TRUE,34.2248993,-118.878853
7835,"University of British Columbia, Okanagan",https://ok.ubc.ca/,https://nyu.databrary.org/party/7835,3,TRUE,49.9422639,-119.3959973
7855,Northeastern Illinois University,https://www.neiu.edu/,https://nyu.databrary.org/party/7855,1,TRUE,41.9804343,-87.718705
7869,Rollins College,https://www.rollins.edu/,https://nyu.databrary.org/party/7869,1,TRUE,28.5928297,-81.3508174
7879,Ripon College,https://www.ripon.edu/,https://nyu.databrary.org/party/7879,1,TRUE,43.8431932,-88.840764
7911,Maastricht University,https://www.maastrichtuniversity.nl/,https://nyu.databrary.org/party/7911,1,TRUE,50.8392968,5.7087859
8087,"California State University, Fresno",https://www.csufresno.edu/,https://nyu.databrary.org/party/8087,1,TRUE,36.8134,-119.7461
8094,Kessler Foundation,https://kesslerfoundation.org/,https://nyu.databrary.org/party/8094,1,TRUE,40.8325274,-74.3371563
8152,University of Mosul,https://www.uomosul.edu.iq/en/,https://nyu.databrary.org/party/8152,1,TRUE,36.3765344,43.1459884
8164,Royal Holloway University of London,https://www.royalholloway.ac.uk/,https://nyu.databrary.org/party/8164,1,TRUE,51.425673,-0.5630625
8175,"University of Paris, Saclay",https://www.universite-paris-saclay.fr/en,https://nyu.databrary.org/party/8175,1,TRUE,48.7098718,2.1666978
8237,"California State University, Dominguez Hills",https://www.csudh.edu/,https://nyu.databrary.org/party/8237,1,TRUE,33.8624581,-118.2544108
8274,Tokyo Institute of Technology,https://www.titech.ac.jp/english/,https://nyu.databrary.org/party/8274,1,TRUE,35.6051229,139.6835302
8284,Gustave Eiffel University,https://www.univ-gustave-eiffel.fr/en/,https://nyu.databrary.org/party/8284,1,TRUE,48.8426391,2.5877098
8310,Milwaukee School of Engineering,https://www.msoe.edu/,https://nyu.databrary.org/party/8310,1,TRUE,43.0440406,-87.9085844
8314,University of Tokyo,https://www.u-tokyo.ac.jp/en/index.html,https://nyu.databrary.org/party/8314,1,TRUE,35.7126775,139.761989
8329,Al-Farabi Kazakh National University,https://www.kaznu.kz/en/,https://nyu.databrary.org/party/8329,1,TRUE,43.2252602,76.9225805
8336,Chiba University,https://www.chiba-u.ac.jp/e/,https://nyu.databrary.org/party/8336,1,TRUE,35.6277755,140.1031276
8365,The University of Texas Health Science Center at Houston,https://www.uth.edu/,https://nyu.databrary.org/party/8365,1,TRUE,29.7031663,-95.4032312
8367,La Trobe University,https://www.latrobe.edu.au/,https://nyu.databrary.org/party/8367,1,TRUE,39.327737,-76.6208283
8384,Bournemouth University,https://www.bournemouth.ac.uk/,https://nyu.databrary.org/party/8384,1,TRUE,50.7435102,-1.8983382
8387,"New York University, Abu Dhabi",https://nyuad.nyu.edu/en/,https://nyu.databrary.org/party/8387,1,TRUE,24.5238948,54.4345558
8427,University of Waikato,https://www.waikato.ac.nz/,https://nyu.databrary.org/party/8427,1,TRUE,-37.7872627,175.3188972
8545,Machado,NA,https://nyu.databrary.org/party/8545,0,FALSE,27.4916575,-109.913649
8580,Sreenidhi Institute of Science and Technology,https://www.sreenidhi.edu.in/,https://nyu.databrary.org/party/8580,1,TRUE,17.4553223,78.6664965
8583,Linköpig University,https://liu.se/en,https://nyu.databrary.org/party/8583,2,TRUE,58.3978364,15.5760072
8596,Max Planck Institute for Biological Cybernetics,https://www.kyb.tuebingen.mpg.de/en,https://nyu.databrary.org/party/8596,1,TRUE,39.0027771,-77.1044597
8631,"Pennsylvania State University, Harrisburg",https://harrisburg.psu.edu/,https://nyu.databrary.org/party/8631,1,TRUE,40.2042735,-76.7451707
8673,Pontifical Catholic University of Goias,https://www.pucgoias.edu.br/,https://nyu.databrary.org/party/8673,1,TRUE,-16.6762057,-49.2455094
